,기준_분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
781,1,골목상권,효창동주민센터,미용실,8522889,231,5996557,2526332,1387034,1212782,794559,1001237,1600945,2112977,413355,0,80720,601936,3334669,4505564,0,2168366,6354523,505211,487116,0,2117293,4816202,597067,166,65,28,51,27,14,46,60,5,0,6,29,70,126,0,79,152,5,28,0,61,118,19,4
782,1,골목상권,효창동주민센터,슈퍼마켓,478486700,58902,323638004,154848696,58303409,65733728,66332294,56743508,76525065,92145383,62703313,5231759,33284945,54596234,72547616,192365429,120460717,312037134,166449566,3871356,73165920,94545094,124460438,148347042,34096850,41303,17599,8547,7821,8603,7241,9091,9589,8010,813,4253,7398,8398,22948,15092,35474,23428,993,11569,12905,13254,15791,4390,6
783,1,골목상권,효창동주민센터,핸드폰,424082,78,424082,0,0,0,308423,0,115659,0,0,0,115659,0,308423,0,0,308423,115659,0,0,115659,0,308423,0,78,0,0,0,39,0,39,0,0,0,39,0,39,0,0,39,39,0,0,39,0,39,0,2
784,1,골목상권,효창동주민센터,가방,369471,21,158345,211126,0,0,0,52782,105563,26391,184735,0,0,290298,79173,0,0,369471,0,0,0,0,0,316689,52782,10,11,0,0,0,5,5,5,6,0,0,10,11,0,0,21,0,0,0,0,0,15,6,3
785,1,골목상권,효창동주민센터,의약품,105549613,6847,94607038,10942575,22444358,21330384,16508673,11803358,22520265,10942575,0,0,18220282,30426227,37688478,19214626,0,46652488,57413645,0,5937269,13578439,23910994,22277940,38361492,6073,774,1696,1352,1179,805,1041,774,0,0,1632,1852,2027,1336,0,2982,3791,0,711,1227,1288,1605,1941,6
786,1,골목상권,효창동주민센터,섬유제품,12020202,286,12020202,0,12020202,0,0,0,0,0,0,0,0,0,12020202,0,0,12020202,0,0,0,0,0,12020202,0,286,0,286,0,0,0,0,0,0,0,0,0,286,0,0,286,0,0,0,0,0,286,0,1
787,1,골목상권,한강로동땡땡거리(은행나무길),한식음식점,2701790618,61893,2272704636,429085982,444529702,513832850,500437973,427209502,386694609,221594223,207491759,904318,29694858,1076080051,164855779,1108232668,322022944,915297014,445314037,1799784,193264071,310869467,335686776,322037899,196953056,51849,10044,10329,11210,11486,9684,9140,5163,4881,7,380,32265,4606,20542,4093,22933,11904,55,4952,7829,8274,7997,5732,99
788,1,골목상권,한강로동땡땡거리(은행나무길),중식음식점,99187380,3365,82435518,16751862,17455342,19510340,17254349,16436508,11778979,8777920,7973942,0,637638,57219357,6054096,32244043,3032246,30977429,8467765,65843,1406962,5172147,15020883,11808435,5970927,2650,715,575,615,554,458,448,365,350,0,31,1898,354,1044,38,1420,340,6,87,216,711,492,249,3
789,1,골목상권,한강로동땡땡거리(은행나무길),양식음식점,33328749,392,23294151,10034598,2318140,6173562,3760992,4701983,6339474,3342664,6691934,0,0,0,0,14824406,18504343,10864046,15750154,0,14872905,8503081,1064430,1929455,244328,283,109,33,66,46,62,76,44,65,0,0,0,0,181,211,136,200,0,178,106,13,36,3,3
790,1,골목상권,한강로동땡땡거리(은행나무길),치킨전문점,10555374,274,10135643,419731,1841676,3096585,1049327,2546225,1601830,419731,0,0,0,0,0,3374978,7180396,5000365,648869,0,488259,1231353,2094371,1406955,428297,261,13,47,81,34,56,43,13,0,0,0,0,0,90,184,137,22,0,17,38,47,43,13,2
791,1,골목상권,한강로동땡땡거리(은행나무길),분식전문점,80760865,3093,75383978,5376887,16557970,17235929,15296725,13669475,12623879,5235419,141468,0,0,56853976,3462348,12024995,8419546,12402608,14045999,0,4983678,8708650,6087494,5858061,810723,2962,131,631,631,675,518,507,124,7,0,0,2494,246,272,81,654,551,0,265,376,337,149,77,6
792,1,골목상권,한강로동땡땡거리(은행나무길),호프-간이주점,102945219,3292,96364816,6580403,17668555,23568908,20887075,17168695,17071583,6580403,0,0,0,8239265,0,42796200,51909754,49344770,16905679,0,9370738,16080937,19449603,15950226,5398945,3073,219,568,715,697,577,516,219,0,0,0,971,0,1181,1140,1909,528,0,279,521,977,458,200,15
793,1,골목상권,한강로동땡땡거리(은행나무길),커피-음료,434168604,39141,371637059,62531545,72385282,96357711,72101344,68304395,62488327,32842011,29689534,0,32873060,289559287,80845604,30863038,27615,97766336,125910096,928580,65085904,70517602,41577092,21154971,24412286,33539,5602,6839,7192,6971,6655,5882,2888,2714,0,5644,22612,8536,2345,4,11985,11976,83,6631,8681,5364,2367,838,31
794,1,골목상권,한강로동땡땡거리(은행나무길),예술학원,47541712,193,38715291,8826421,0,7187354,9685396,11298169,10544372,1972140,6854281,0,0,3523556,5609642,28258569,10149945,16215370,31326342,0,16250431,10649553,3155423,9904523,7581782,158,35,0,44,44,44,26,9,26,0,0,18,35,122,18,62,131,0,61,44,27,26,35,3
795,1,골목상권,한강로동땡땡거리(은행나무길),일반의원,114236849,9026,100728093,13508756,20959297,22596061,29952416,13401756,13818563,13508756,0,0,41453704,29807946,32305217,10669982,0,36770843,66611537,0,4678368,9667309,23196482,19867168,45973055,8050,976,1906,1672,1854,1084,1534,976,0,0,2455,2024,3410,1137,0,4155,4698,0,363,1083,1725,1822,3860,6
796,1,골목상권,한강로동땡땡거리(은행나무길),치과의원,376430489,2312,364770892,11659597,32425352,47275229,97519873,119010356,68540082,11659597,0,0,15068160,57689155,300271690,3401484,0,148277063,228153426,34045,2510036,4787174,53486334,65042562,250570338,2265,47,398,501,559,436,371,47,0,0,372,570,1206,164,0,1147,1165,8,23,54,341,239,1647,6
797,1,골목상권,한강로동땡땡거리(은행나무길),당구장,7377206,349,6128772,1248434,1791577,878037,1117020,1037005,1305133,778416,470018,0,0,435575,646472,3154468,3140691,6014844,1362362,0,2025261,1759783,1530339,1992937,68886,279,70,53,58,42,62,64,27,43,0,0,42,21,175,111,286,63,0,107,59,47,120,16,3
798,1,골목상권,한강로동땡땡거리(은행나무길),자동차수리,60026802,262,36907168,23119634,3129482,5492669,7348162,7782411,13154444,23119634,0,0,6440787,8760685,24574137,20251193,0,54310995,3327817,0,0,9147051,15938461,12447556,20105745,222,40,45,53,53,42,29,40,0,0,23,70,87,82,0,221,24,0,0,47,59,83,57,6
799,1,골목상권,한강로동땡땡거리(은행나무길),미용실,4985532,239,2834993,2150539,580645,473118,203457,1577773,0,0,2150539,0,46952,838709,1493778,2025448,580645,1448741,3208242,0,0,46952,2412543,1552329,645161,174,65,22,43,15,94,0,0,65,0,4,43,73,97,22,94,113,0,0,4,133,48,22,4
800,1,골목상권,한강로동땡땡거리(은행나무길),여관,72052268,1537,58704261,13348007,7415559,11055923,14750221,8291944,17190614,8494186,4853821,25644353,876384,1847149,7820044,19954594,15909744,40340642,4921235,539313,4813372,5527962,13550249,15168189,5662791,1282,255,174,175,379,189,365,148,107,567,27,81,120,377,365,850,120,13,148,174,337,175,121,6
801,1,골목상권,한강로동땡땡거리(은행나무길),노래방,15798667,345,11836935,3961732,3072751,1201228,2327974,4448993,785989,2355176,1606556,0,0,0,781916,7184627,7832124,9754797,3463453,434398,1987704,2453633,2773206,4575703,993608,271,74,76,30,62,88,15,37,37,0,0,0,22,157,166,220,96,10,73,48,73,82,30,6
802,1,골목상권,한강로동땡땡거리(은행나무길),편의점,370663133,55471,299893065,70770068,55913776,62125825,59175468,55225920,67452076,45458427,25311641,17837664,55560760,79911733,56970848,92506513,67875615,284304195,72324638,1269647,70599863,98706152,124504871,41688246,19860056,45159,10312,8494,9641,9185,8376,9463,6084,4228,3556,10885,12662,7941,12880,7547,42242,12064,339,13737,15971,16893,4958,2407,3
803,1,골목상권,한강로동땡땡거리(은행나무길),컴퓨터및주변장치판매,823852542,2388,823852542,0,9551914,15521859,10745903,0,788032866,0,0,0,0,797584779,21491806,4775957,0,15521860,10745903,0,0,21491806,4775957,0,0,2388,0,596,897,596,0,299,0,0,0,0,896,1194,298,0,895,596,0,0,1193,298,0,0,2
804,1,골목상권,한강로동땡땡거리(은행나무길),일반의류,131148334,298,129375936,1772398,15468099,28659080,14883934,24465284,45899539,1539952,232446,0,0,56168870,71546967,3432497,0,51643023,79505311,0,0,42859454,0,52220213,36068667,253,45,46,50,32,22,103,30,15,0,0,115,128,55,0,85,213,0,0,43,0,104,151,6
805,1,골목상권,한강로동땡땡거리(은행나무길),의약품,211736198,16476,191349090,20387108,55783668,35036401,41185929,24332930,35010162,20387108,0,0,40817089,59597077,69865329,41456703,0,100252808,101371617,0,5870759,16582060,44228516,35888074,99055016,14765,1711,3742,2804,3234,2042,2943,1711,0,0,2627,4524,5534,3791,0,7957,8251,0,1230,2131,3086,2992,6769,6
806,1,골목상권,한강로동땡땡거리(은행나무길),문구,84878022,2788,82872925,2005097,3254105,3248535,3898798,36855559,35615928,473426,1531671,0,33264814,39715608,6417701,5208376,271523,74353354,2993024,0,1960539,3550691,3807595,37432025,30595531,2634,154,375,348,501,746,664,84,70,0,650,997,556,543,42,2064,348,0,377,571,487,580,399,5
807,1,골목상권,한강로동땡땡거리(은행나무길),애완동물,7537573,125,6672172,865401,1453344,396367,957886,1684559,2180016,865401,0,0,0,1519405,5720893,297275,0,2939720,3805119,0,1294798,924855,2312139,1915772,297275,105,20,20,7,13,26,39,20,0,0,0,26,92,7,0,46,66,0,20,14,40,32,7,3
808,1,골목상권,효창공원앞역 5번,한식음식점,1519021514,38519,1085690356,433331158,186008535,225260852,228961075,212874068,232585826,238329454,195001704,7205480,71568792,279493512,120662580,821931792,218159358,777578811,399647306,1881905,126105098,245884373,284555012,289259082,229540650,27528,10991,4832,5594,5852,5428,5822,5854,5137,387,4485,12835,3084,14366,3362,22107,10551,70,3162,5486,7239,8710,7992,85
809,1,골목상권,효창공원앞역 5번,중식음식점,81551726,3547,52408637,29143089,11086921,0,14645155,14715369,11961192,12470805,16672284,0,108718,35084048,14966779,31392181,0,42180131,27308481,54359,5675961,14781052,18756036,18853429,11367775,2314,1233,517,0,629,620,548,565,668,0,5,1693,675,1174,0,2016,1178,5,281,743,879,760,525,3
810,1,골목상권,효창공원앞역 5번,일식음식점,44118540,936,26102588,18015952,3177864,7283108,3075157,5105124,7461335,8862979,9152973,0,0,0,531658,29555343,14031539,27604576,13354225,0,10083556,13344033,8592424,7377018,1561770,547,389,66,180,54,96,151,194,195,0,0,0,12,616,308,573,316,0,254,277,166,153,38,3
811,1,골목상권,효창공원앞역 5번,제과점,222808296,20370,165353314,57454982,30492221,38290648,31464506,34862443,30243496,30227553,27227429,0,32663760,47278951,49472464,71383671,22009450,99678073,87300451,1271640,26219920,39259161,47567427,47080531,25579844,15070,5300,2822,3297,2973,3005,2973,2629,2671,0,2844,4502,4718,6507,1799,9329,9382,236,3145,4050,4535,4051,2693,3
812,1,골목상권,효창공원앞역 5번,치킨전문점,66793689,2745,49154718,17638971,11369412,8281777,10980278,7291369,11231882,10255155,7383816,2219325,0,1583756,3231303,37578092,22181213,37022174,21494781,174906,7634405,10096449,17697161,19722045,3191986,1900,845,408,342,415,285,450,484,361,100,0,75,149,1555,866,1583,950,18,369,477,715,818,138,9
813,1,골목상권,효창공원앞역 5번,호프-간이주점,198375961,3921,158633394,39742567,33124299,24791331,33604866,31421593,35691305,21161531,18581036,0,0,0,6002507,108831994,83541460,95651980,50402241,196179,17370051,23372925,46691589,47625584,10797889,2996,925,629,501,670,484,712,460,465,0,0,0,62,2226,1633,2035,1064,6,386,473,942,1015,278,15
814,1,골목상권,효창공원앞역 5번,커피-음료,31137042,5140,24896606,6240436,4454953,5217250,5127049,5400444,4696910,4169509,2070927,0,1918504,14308296,10824998,4006756,78488,11689416,13554071,167272,6308623,7638596,4201840,4263651,2663503,4025,1115,820,840,807,825,733,696,419,0,374,2384,1734,624,24,1759,2696,41,1345,1238,653,717,460,6
815,1,골목상권,효창공원앞역 5번,일반교습학원,1613463,8,1613463,0,0,0,0,0,1613463,0,0,0,0,0,1613463,0,0,1613463,0,0,0,0,1613463,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,8,0,0,1
816,1,골목상권,효창공원앞역 5번,일반의원,458074074,31759,412175545,45898529,115313431,88935953,72676012,66770326,68479823,45898529,0,0,121956365,107326178,168492734,60298797,0,282700591,175373483,1664016,24189079,22126763,61661379,109235003,239197834,28872,2887,6910,6203,5834,4540,5385,2887,0,0,8246,8230,12534,2749,0,18239,13520,182,1539,2696,4683,7282,15377,9
817,1,골목상권,효창공원앞역 5번,한의원,126292013,3071,120214624,6077389,24482411,30979056,49032854,312604,15407699,6077389,0,0,14072697,56553740,53037864,2627712,0,29233990,93380329,0,952523,1838847,16577206,31900318,71345426,2759,312,737,625,754,36,607,312,0,0,477,1196,1159,239,0,1729,1323,0,92,221,496,625,1618,6
818,1,골목상권,효창공원앞역 5번,PC방,6954082,2126,5456849,1497233,901774,532085,1254296,1070771,1697923,598101,899132,489836,315555,1436500,1329554,2160028,1222609,6621363,332719,757860,3423568,1790342,356484,609984,15844,1598,528,344,172,304,462,316,238,290,172,132,304,370,792,356,2006,120,371,1068,462,159,53,13,3
819,1,골목상권,효창공원앞역 5번,미용실,6840811,310,4095882,2744929,0,1376767,1239090,696989,783036,1535956,1208973,0,361402,2430854,1746774,2301781,0,4964966,1875845,0,421634,1032575,1875846,2740627,770129,190,120,0,65,48,38,39,60,60,0,26,104,86,94,0,241,69,0,22,70,98,94,26,3
820,1,골목상권,효창공원앞역 5번,세탁소,25598644,911,24715932,882712,5040001,4555932,4926101,1651525,8542373,882712,0,0,1480678,1224407,7773560,9852203,5267796,12301017,12272543,0,6406779,11503729,2875932,968136,2818983,854,57,200,171,199,56,228,57,0,0,85,114,285,399,28,426,456,0,199,286,113,85,199,3
821,1,골목상권,효창공원앞역 5번,여관,26153041,393,13566831,12586210,2392551,1591774,7256360,1804975,521171,4833842,7752368,3138467,2920387,591462,1593432,12405453,5503840,15209246,6822559,1834214,4341206,3272581,7628991,4733015,221798,252,141,59,46,73,57,17,70,71,91,17,13,5,121,146,344,32,62,97,92,59,59,7,13
822,1,골목상권,효창공원앞역 5번,노래방,7571788,195,4632930,2938858,622015,938740,1601653,213262,1257260,1545545,1393313,0,0,0,0,6059759,1512029,5426596,1971028,0,1257260,1230189,1029399,3880776,0,152,43,4,9,62,4,73,36,7,0,0,0,0,153,42,80,111,0,73,28,57,34,0,7
823,1,골목상권,효창공원앞역 5번,편의점,393276046,53123,295981518,97294528,56794758,67933698,58165557,50836016,62251489,55666501,41628027,43408850,63682310,52693205,42484233,100896095,90111353,283133493,94741810,4240955,73575070,79714938,99335636,93600063,27408642,40221,12902,7738,8865,7940,7333,8345,7145,5757,5728,9300,7549,6422,13291,10833,37166,14221,719,11457,11375,11955,11390,4492,3
824,1,골목상권,효창공원앞역 5번,컴퓨터및주변장치판매,188715874,394,188715874,0,0,188715874,0,0,0,0,0,0,0,0,188715874,0,0,188715874,0,0,0,0,188715874,0,0,394,0,0,394,0,0,0,0,0,0,0,0,394,0,0,394,0,0,0,0,394,0,0,1
825,1,골목상권,효창공원앞역 5번,반찬가게,20399513,49,20399513,0,20399513,0,0,0,0,0,0,0,0,20399513,0,0,0,0,20399513,0,0,0,0,0,20399513,49,0,49,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,49,1
826,1,골목상권,효창공원앞역 5번,일반의류,4801842,60,1126358,3675484,0,0,0,0,1126358,3675484,0,0,0,2311998,331979,2157865,0,2643977,2157865,0,0,0,0,0,4801842,12,48,0,0,0,0,12,48,0,0,0,36,12,12,0,48,12,0,0,0,0,0,60,4
827,1,골목상권,효창공원앞역 5번,의약품,543339208,34106,498231600,45107608,117058254,101072918,97612036,91355368,91133024,45107608,0,0,104045651,142818915,218577543,77897099,0,343742106,186398809,726401,14724001,46593052,69107116,143737941,255252403,31277,2829,7616,6437,6103,5261,5860,2829,0,0,7223,9622,12082,5179,0,20337,13298,132,1692,3588,5462,7875,14887,9
828,1,골목상권,효창공원앞역 5번,문구,459252174,14569,443866256,15385918,12565167,131421385,203863416,70373091,25643197,15385918,0,0,63466913,122446265,257311998,16026998,0,303790292,118279246,0,3205400,0,52743394,232135041,133985705,13986,583,1749,4079,5244,2331,583,583,0,0,2332,2332,8156,1749,0,8742,2915,0,583,0,1166,5244,4662,3
829,1,골목상권,효창공원앞역 5번,화장품,164743193,3291,125265563,39477630,4808173,29186454,10966009,37284431,43020496,11640840,27836790,10122470,11219070,57276307,63687205,22438141,0,92250963,62960237,0,0,19337951,3873886,101092384,30906979,2448,843,168,506,338,929,507,591,252,84,168,928,1267,844,0,1373,1833,0,0,427,89,1646,1045,6
830,1,골목상권,효창공원앞역 5번,가구,3608309,120,3608309,0,0,1202770,2405539,0,0,0,0,0,0,601385,2405539,601385,0,601385,3006924,0,0,0,0,1202770,2405539,120,0,0,60,60,0,0,0,0,0,0,30,60,30,0,30,90,0,0,0,0,60,60,2
831,1,골목상권,효창공원앞역 5번,철물점,826360553,2459,644461924,181898629,113317930,73939335,269898234,70498009,116808416,166953444,14945185,0,4867017,426527703,143552431,251413402,0,191681824,318273438,0,0,99011848,61648886,286121627,63172902,1770,689,296,393,591,196,294,591,98,0,98,1083,787,491,0,590,983,0,0,197,196,688,491,3
832,1,골목상권,효창공원앞역 5번,인테리어,171825845,3688,144171471,27654374,0,3687250,51621499,74851172,14011550,27654374,0,0,50146598,52358949,54571298,14749000,0,96974671,37978675,0,0,6637050,69320298,21017325,37978673,3353,335,0,336,671,1676,670,335,0,0,1006,1006,1341,335,0,2348,1005,0,0,336,1676,670,670,3
833,1,골목상권,효창공원앞역 2번,한식음식점,324654719,19237,253467219,71187500,54567686,53808189,57460211,45529486,42101647,39972792,31214708,0,8696859,157335474,42959264,108620141,7042981,186559135,70937129,799305,18118681,32136496,49358717,72318885,84764179,15177,4060,3226,3149,3347,2722,2733,2069,1991,0,663,9315,3220,5877,162,13493,3782,38,1233,1927,2800,4069,7209,21
834,1,골목상권,효창공원앞역 2번,중식음식점,43635711,2156,34147834,9487877,3081554,10305281,6694670,9134338,4931991,4748953,4738924,0,361061,20961589,9693482,12223415,396164,20099056,10044513,529054,2091144,7502043,9934189,7702631,2384506,1636,520,226,367,336,361,346,250,270,0,5,1027,542,557,25,1394,572,50,205,416,653,476,165,3
